state,ags,name,plz,lon,lat,search
07,07340014,Hauenstein,76846,7.853,49.192,hauenstein
07,07340020,Hinterweidenthal,66999,7.757,49.194,hinterweidenthal
07,07340030,Lug,76848,7.897,49.182,lug
07,07340047,Schwanheim,76848,7.881,49.168,schwanheim
07,07340049,Spirkelbach,76848,7.884,49.197,spirkelbach
07,07340057,Wilgartswiesen,76848,7.879,49.21,wilgartswiesen
07,07340008,Eppenbrunn,66957,7.56,49.116,eppenbrunn
07,07340019,Hilst,66957,7.529,49.125,hilst
07,07340026,Kröppen,66957,7.53,49.151,kröppen
07,07340028,Lemberg,66969,7.655,49.172,lemberg
07,07340036,Obersimten,66957,7.582,49.167,obersimten
07,07340040,Ruppertsweiler,66957,7.689,49.197,ruppertsweiler
07,07340048,Schweix,66957,7.513,49.127,schweix
07,07340052,Trulben,66957,7.544,49.14,trulben
07,07340053,Vinningen,66957,7.553,49.155,vinningen
07,07340205,Bottenbach,66504,7.496,49.182,bottenbach
07,07340003,Clausen,66978,7.677,49.26,clausen
07,07340007,Donsieders,66978,7.642,49.266,donsieders
07,07340027,Leimen,66978,7.769,49.274,leimen
07,07340031,Merzalben,66978,7.732,49.245,merzalben
07,07340032,Münchweiler an der Rodalb,66981,7.702,49.219,münchweiler an der rodalb
07,07340038,Rodalben,66976,7.639,49.239,rodalben
07,07340012,Geiselberg,67715,7.696,49.327,geiselberg
07,07340015,Heltersberg,67714,7.714,49.312,heltersberg
07,07340016,Hermersberg,66919,7.63,49.323,hermersberg
07,07340022,Höheinöd,66989,7.609,49.29,höheinöd
07,07340025,Horbach,66851,7.653,49.331,horbach
07,07340044,Schmalenberg,67718,7.73,49.334,schmalenberg
07,07340050,Steinalben,66851,7.656,49.314,steinalben
07,07340054,Waldfischbach-Burgalben,67714,7.653,49.283,waldfischbach-burgalben
07,07340201,Althornbach,66484,7.375,49.203,althornbach
07,07340202,Battweiler,66484,7.462,49.278,battweiler
07,07340203,Bechhofen,66894,7.403,49.351,bechhofen
07,07340206,Contwig,66497,7.429,49.248,contwig
07,07340207,Dellfeld,66503,7.481,49.237,dellfeld
07,07340208,Dietrichingen,66484,7.414,49.19,dietrichingen
07,07340209,Großbundenbach,66501,7.423,49.307,großbundenbach
07,07340210,Großsteinhausen,66484,7.454,49.192,großsteinhausen
07,07340211,Hornbach,66500,7.368,49.187,hornbach
07,07340212,Käshofen,66894,7.415,49.328,käshofen
07,07340213,Kleinbundenbach,66501,7.439,49.311,kleinbundenbach
07,07340214,Kleinsteinhausen,66484,7.47,49.2,kleinsteinhausen
07,07340218,Mauschbach,66500,7.393,49.186,mauschbach
07,07340221,Riedelberg,66484,7.446,49.178,riedelberg
07,07340223,Rosenkopf,66894,7.434,49.345,rosenkopf
07,07340226,Walshausen,66484,7.476,49.21,walshausen
07,07340227,Wiesbach,66894,7.453,49.334,wiesbach
07,07340017,Herschberg,66919,7.546,49.306,herschberg
07,07340018,Hettenhausen,66919,7.555,49.336,hettenhausen
07,07340023,Höheischweiler,66989,7.55,49.231,höheischweiler
07,07340024,Höhfröschen,66989,7.562,49.245,höhfröschen
07,07340035,Nünschweiler,66989,7.503,49.223,nünschweiler
07,07340037,Petersberg,66989,7.566,49.239,petersberg
07,07340041,Saalstadt,66919,7.548,49.324,saalstadt
07,07340042,Schauerberg,66919,7.575,49.314,schauerberg
07,07340051,Thaleischweiler-Fröschen,66987,7.58,49.262,thaleischweiler-fröschen
07,07340055,Weselberg,66919,7.607,49.338,weselberg
07,07340204,Biedershausen,66917,7.487,49.321,biedershausen
07,07340215,Knopp-Labach,66917,7.507,49.341,knopp-labach
07,07340216,Krähenberg,66894,7.464,49.33,krähenberg
07,07340217,Maßweiler,66506,7.528,49.271,maßweiler
07,07340219,Obernheim-Kirchenarnbach,66919,7.573,49.359,obernheim-kirchenarnbach
07,07340220,Reifenberg,66507,7.507,49.283,reifenberg
07,07340222,Rieschweiler-Mühlbach,66509,7.508,49.247,rieschweiler-mühlbach
07,07340224,Schmitshausen,66484,7.512,49.307,schmitshausen
07,07340225,Wallhalben,66917,7.524,49.316,wallhalben
07,07340228,Winterbach (Pfalz),66484,7.473,49.303,winterbach (pfalz)
08,08111000,Stuttgart,70173,9.178,48.776,stuttgart
08,08115003,Böblingen,71032,9.01,48.685,böblingen
08,08115028,Leonberg,71229,9.017,48.8,leonberg
08,08115029,Magstadt,71106,8.962,48.742,magstadt
08,08115041,Renningen,71272,8.936,48.765,renningen
08,08115042,Rutesheim,71277,8.945,48.81,rutesheim
08,08115044,Schönaich,71101,9.062,48.657,schönaich
08,08115045,Sindelfingen,71063,9.0,48.709,sindelfingen
08,08115050,Weil der Stadt,71263,8.87,48.752,weil der stadt
08,08115051,Weil im Schönbuch,71093,9.062,48.623,weil im schönbuch
08,08115052,Weissach,71287,8.928,48.847,weissach
08,08115001,Aidlingen,71134,8.897,48.678,aidlingen
08,08115054,Grafenau,71120,8.898,48.712,grafenau
08,08115013,Ehningen,71139,8.941,48.659,ehningen
08,08115015,Gärtringen,71116,8.902,48.642,gärtringen
08,08115010,Deckenpfronn,75392,8.823,48.652,deckenpfronn
08,08115021,Herrenberg,71083,8.867,48.596,herrenberg
08,08115037,Nufringen,71154,8.888,48.622,nufringen
08,08115002,Altdorf,71155,8.996,48.631,altdorf
08,08115022,Hildrizhausen,71157,8.966,48.624,hildrizhausen
08,08115024,Holzgerlingen,71088,9.012,48.637,holzgerlingen
08,08115004,Bondorf,71149,8.837,48.521,bondorf
08,08115016,Gäufelden,71126,8.835,48.559,gäufelden
08,08115034,Mötzingen,71159,8.774,48.535,mötzingen
08,08115053,Jettingen,71131,8.801,48.576,jettingen
08,08115046,Steinenbronn,71144,9.119,48.66,steinenbronn
08,08115048,Waldenbuch,71111,9.13,48.638,waldenbuch
08,08116015,Denkendorf,73770,9.318,48.694,denkendorf
08,08116019,Esslingen am Neckar,73728,9.31,48.741,esslingen am neckar
08,08116047,Neuhausen auf den Fildern,73765,9.279,48.685,neuhausen auf den fildern
08,08116072,Wernau (Neckar),73249,9.422,48.689,wernau (neckar)
08,08116076,Aichwald,73773,9.387,48.756,aichwald
08,08116077,Filderstadt,70794,9.213,48.662,filderstadt
08,08116078,Leinfelden-Echterdingen,70771,9.156,48.696,leinfelden-echterdingen
08,08116080,Ostfildern,73760,9.277,48.706,ostfildern
08,08116081,Aichtal,72631,9.244,48.63,aichtal
08,08116016,Dettingen unter Teck,73265,9.453,48.617,dettingen unter teck
08,08116033,Kirchheim unter Teck,73230,9.454,48.646,kirchheim unter teck
08,08116048,Notzingen,73274,9.462,48.671,notzingen
08,08116018,Erkenbrechtsweiler,73268,9.433,48.558,erkenbrechtsweiler
08,08116054,Owen,73277,9.452,48.587,owen
08,08116079,Lenningen,73252,9.472,48.559,lenningen
08,08116005,Altdorf,72655,9.272,48.595,altdorf
08,08116006,Altenriet,72657,9.222,48.591,altenriet
08,08116008,Bempflingen,72658,9.265,48.573,bempflingen
08,08116041,Neckartailfingen,72666,9.263,48.613,neckartailfingen
08,08116042,Neckartenzlingen,72654,9.234,48.591,neckartenzlingen
08,08116063,Schlaitdorf,72667,9.222,48.604,schlaitdorf
08,08116011,Beuren,72660,9.401,48.57,beuren
08,08116036,Kohlberg,72664,9.332,48.558,kohlberg
08,08116046,Neuffen,72639,9.374,48.556,neuffen
08,08116020,Frickenhausen,72636,9.36,48.594,frickenhausen
08,08116022,Großbettlingen,72663,9.309,48.591,großbettlingen
08,08116049,Nürtingen,72622,9.343,48.626,nürtingen
08,08116050,Oberboihingen,72644,9.367,48.648,oberboihingen
08,08116068,Unterensingen,72669,9.356,48.658,unterensingen
08,08116073,Wolfschlugen,72649,9.288,48.653,wolfschlugen
08,08116004,Altbach,73776,9.38,48.724,altbach
08,08116014,Deizisau,73779,9.384,48.712,deizisau
08,08116056,Plochingen,73207,9.417,48.713,plochingen
08,08116007,Baltmannsweiler,73666,9.448,48.743,baltmannsweiler
08,08116027,Hochdorf,73269,9.462,48.693,hochdorf
08,08116037,Lichtenwald,73669,9.486,48.746,lichtenwald
08,08116058,Reichenbach an der Fils,73262,9.46,48.71,reichenbach an der fils
08,08116012,Bissingen an der Teck,73266,9.491,48.6,bissingen an der teck
08,08116029,Holzmaden,73271,9.519,48.634,holzmaden
08,08116043,Neidlingen,73272,9.564,48.579,neidlingen
08,08116053,Ohmden,73275,9.526,48.645,ohmden
08,08116070,Weilheim an der Teck,73235,9.537,48.616,weilheim an der teck
08,08116035,Köngen,73257,9.363,48.685,köngen
08,08116071,Wendlingen am Neckar,73240,9.379,48.672,wendlingen am neckar
08,08117010,Böhmenkirch,89558,9.932,48.685,böhmenkirch
08,08117006,Bad Ditzenbach,73342,9.704,48.589,bad ditzenbach
08,08117014,Deggingen,73326,9.722,48.598,deggingen
08,08117018,Ebersbach an der Fils,73061,9.523,48.714,ebersbach an der fils
08,08117044,Schlierbach,73278,9.518,48.674,schlierbach
08,08117019,Eislingen/Fils,73054,9.708,48.701,eislingen/fils
08,08117037,Ottenbach,73113,9.748,48.735,ottenbach
08,08117042,Salach,73084,9.738,48.69,salach
08,08117007,Bad Überkingen,73337,9.799,48.602,bad überkingen
08,08117024,Geislingen an der Steige,73312,9.827,48.625,geislingen an der steige
08,08117033,Kuchen,73329,9.8,48.636,kuchen
08,08117026,Göppingen,73033,9.654,48.703,göppingen
08,08117043,Schlat,73114,9.707,48.654,schlat
08,08117053,Wäschenbeuren,73116,9.687,48.76,wäschenbeuren
08,08117055,Wangen,73117,9.608,48.725,wangen
08,08117015,Donzdorf,73072,9.811,48.687,donzdorf
08,08117025,Gingen an der Fils,73333,9.779,48.657,gingen an der fils
08,08117049,Süßen,73079,9.757,48.68,süßen
08,08117061,Lauterstein,73111,9.873,48.712,lauterstein
08,08117016,Drackenstein,73345,9.68,48.557,drackenstein
08,08117028,Gruibingen,73344,9.641,48.596,gruibingen
08,08117031,Hohenstadt,73345,9.664,48.544,hohenstadt
08,08117035,Mühlhausen im Täle,73347,9.654,48.577,mühlhausen im täle
08,08117058,Wiesensteig,73349,9.625,48.562,wiesensteig
08,08117001,Adelberg,73099,9.599,48.763,adelberg
08,08117009,Birenbach,73102,9.66,48.746,birenbach
08,08117011,Börtlingen,73104,9.632,48.755,börtlingen
08,08117038,Rechberghausen,73098,9.642,48.731,rechberghausen
08,08117002,Aichelberg,73101,9.567,48.638,aichelberg
08,08117012,Bad Boll,73087,9.603,48.645,bad boll
08,08117017,Dürnau,73105,9.641,48.642,dürnau
08,08117023,Gammelshausen,73108,9.651,48.64,gammelshausen
08,08117029,Hattenhofen,73110,9.575,48.666,hattenhofen
08,08117060,Zell unter Aichelberg,73119,9.573,48.652,zell unter aichelberg
08,08117003,Albershausen,73095,9.565,48.691,albershausen
08,08117051,Uhingen,73066,9.585,48.707,uhingen
08,08117020,Eschenbach,73107,9.672,48.658,eschenbach
08,08117030,Heiningen,73092,9.651,48.661,heiningen
08,08118003,Asperg,71679,9.135,48.906,asperg
08,08118011,Ditzingen,71254,9.069,48.828,ditzingen
08,08118019,Gerlingen,70839,9.062,48.801,gerlingen
08,08118021,Großbottwar,71723,9.292,49.0,großbottwar
08,08118046,Kornwestheim,70806,9.186,48.865,kornwestheim
08,08118048,Ludwigsburg,71638,9.194,48.889,ludwigsburg
08,08118050,Markgröningen,71706,9.081,48.905,markgröningen
08,08118051,Möglingen,71696,9.126,48.887,möglingen
08,08118060,Oberstenfeld,71720,9.322,49.024,oberstenfeld
08,08118076,Sachsenheim,74343,9.063,48.96,sachsenheim
08,08118080,Korntal-Münchingen,70825,9.111,48.838,korntal-münchingen
08,08118081,Remseck am Neckar,71686,9.264,48.876,remseck am neckar
08,08118007,Besigheim,74354,9.141,49.0,besigheim
08,08118016,Freudental,74392,9.06,49.01,freudental
08,08118018,Gemmrigheim,74376,9.155,49.027,gemmrigheim
08,08118028,Hessigheim,74394,9.188,48.992,hessigheim
08,08118047,Löchgau,74369,9.104,49.002,löchgau
08,08118053,Mundelsheim,74395,9.207,49.001,mundelsheim
08,08118074,Walheim,74399,9.151,49.012,walheim
08,08118071,Tamm,71732,9.125,48.922,tamm
08,08118077,Ingersheim,74379,9.189,48.97,ingersheim
08,08118079,Bietigheim-Bissingen,74321,9.133,48.949,bietigheim-bissingen
08,08118010,Bönnigheim,74357,9.096,49.041,bönnigheim
08,08118015,Erligheim,74391,9.097,49.022,erligheim
08,08118040,Kirchheim am Neckar,74366,9.145,49.044,kirchheim am neckar
08,08118063,Pleidelsheim,74385,9.205,48.959,pleidelsheim
08,08118078,Freiberg am Neckar,71691,9.196,48.934,freiberg am neckar
08,08118001,Affalterbach,71563,9.323,48.923,affalterbach
08,08118006,Benningen am Neckar,71726,9.242,48.948,benningen am neckar
08,08118014,Erdmannhausen,71729,9.297,48.942,erdmannhausen
08,08118049,Marbach am Neckar,71672,9.26,48.94,marbach am neckar
08,08118027,Hemmingen,71282,9.032,48.865,hemmingen
08,08118067,Schwieberdingen,71701,9.073,48.876,schwieberdingen
08,08118054,Murr,71711,9.26,48.963,murr
08,08118070,Steinheim an der Murr,71711,9.278,48.966,steinheim an der murr
08,08118012,Eberdingen,71735,8.964,48.881,eberdingen
08,08118059,Oberriexingen,71739,9.03,48.927,oberriexingen
08,08118068,Sersheim,74372,9.012,48.961,sersheim
08,08118073,Vaihingen an der Enz,71665,8.96,48.933,vaihingen an der enz
08,08119001,Alfdorf,73553,9.719,48.844,alfdorf
08,08119020,Fellbach,70734,9.278,48.807,fellbach
08,08119041,Korb,71404,9.361,48.842,korb
08,08119044,Murrhardt,71540,9.58,48.981,murrhardt
08,08119061,Rudersberg,73635,9.53,48.883,rudersberg
08,08119079,Waiblingen,71332,9.316,48.832,waiblingen
08,08119089,Berglen,73663,9.473,48.851,berglen
08,08119090,Remshalden,73630,9.434,48.819,remshalden
08,08119091,Weinstadt,71384,9.375,48.803,weinstadt
08,08119093,Kernen im Remstal,71394,9.329,48.796,kernen im remstal
08,08119003,Allmersbach im Tal,71573,9.467,48.907,allmersbach im tal
08,08119004,Althütte,71566,9.576,48.913,althütte
08,08119006,Auenwald,71549,9.513,48.941,auenwald
08,08119008,Backnang,71522,9.424,48.947,backnang
08,08119018,Burgstetten,71576,9.373,48.928,burgstetten
08,08119038,Kirchberg an der Murr,71737,9.341,48.943,kirchberg an der murr
08,08119053,Oppenweiler,71570,9.459,48.984,oppenweiler
08,08119083,Weissach im Tal,71554,9.495,48.928,weissach im tal
08,08119087,Aspach,71546,9.397,48.967,aspach
08,08119055,Plüderhausen,73655,9.599,48.796,plüderhausen
08,08119076,Urbach,73660,9.577,48.81,urbach
08,08119067,Schorndorf,73614,9.525,48.805,schorndorf
08,08119086,Winterbach,73650,9.48,48.8,winterbach
08,08119024,Großerlach,71577,9.516,49.054,großerlach
08,08119069,Spiegelberg,71579,9.446,49.04,spiegelberg
08,08119075,Sulzbach an der Murr,71560,9.501,49.003,sulzbach an der murr
08,08119037,Kaisersbach,73667,9.639,48.929,kaisersbach
08,08119084,Welzheim,73642,9.635,48.874,welzheim
08,08119042,Leutenbach,71397,9.393,48.888,leutenbach
08,08119068,Schwaikheim,71409,9.349,48.877,schwaikheim
08,08119085,Winnenden,71364,9.396,48.877,winnenden
08,08121000,Heilbronn,74072,9.218,49.14,heilbronn
08,08125007,Bad Wimpfen,74206,9.163,49.228,bad wimpfen
08,08125039,Gundelsheim,74831,9.161,49.284,gundelsheim
08,08125058,Leingarten,74211,9.113,49.154,leingarten
08,08125068,Neudenau,74861,9.271,49.293,neudenau
08,08125107,Wüstenrot,71543,9.461,49.08,wüstenrot
08,08125005,Bad Friedrichshall,74177,9.228,49.221,bad friedrichshall
08,08125078,Oedheim,74229,9.258,49.24,oedheim
08,08125079,Offenau,74254,9.163,49.244,offenau
08,08125006,Bad Rappenau,74906,9.103,49.24,bad rappenau
08,08125049,Kirchardt,74912,8.99,49.205,kirchardt
08,08125087,Siegelsbach,74936,9.09,49.271,siegelsbach
08,08125013,Brackenheim,74336,9.067,49.078,brackenheim
08,08125017,Cleebronn,74389,9.037,49.044,cleebronn
08,08125026,Eppingen,75031,8.909,49.138,eppingen
08,08125034,Gemmingen,75050,8.983,49.157,gemmingen
08,08125047,Ittlingen,74930,8.934,49.192,ittlingen
08,08125030,Flein,74223,9.214,49.101,flein
08,08125094,Talheim,74388,9.194,49.083,talheim
08,08125056,Lauffen am Neckar,74348,9.15,49.076,lauffen am neckar
08,08125066,Neckarwestheim,74382,9.193,49.047,neckarwestheim
08,08125074,Nordheim,74226,9.126,49.109,nordheim
08,08125048,Jagsthausen,74249,9.47,49.31,jagsthausen
08,08125063,Möckmühl,74219,9.36,49.323,möckmühl
08,08125084,Roigheim,74255,9.341,49.364,roigheim
08,08125103,Widdern,74259,9.422,49.318,widdern
08,08125027,Erlenbach,74235,9.269,49.17,erlenbach
08,08125065,Neckarsulm,74172,9.224,49.19,neckarsulm
08,08125096,Untereisesheim,74257,9.202,49.211,untereisesheim
08,08125069,Neuenstadt am Kocher,74196,9.331,49.237,neuenstadt am kocher
08,08125111,Hardthausen am Kocher,74239,9.387,49.256,hardthausen am kocher
08,08125113,Langenbrettach,74243,9.381,49.225,langenbrettach
08,08125038,Güglingen,74363,8.998,49.067,güglingen
08,08125081,Pfaffenhofen,74397,8.975,49.064,pfaffenhofen
08,08125108,Zaberfeld,74374,8.929,49.056,zaberfeld
08,08125059,Löwenstein,74245,9.38,49.096,löwenstein
08,08125110,Obersulm,74182,9.371,49.134,obersulm
08,08125001,Abstatt,74232,9.291,49.068,abstatt
08,08125008,Beilstein,71717,9.314,49.041,beilstein
08,08125046,Ilsfeld,74360,9.245,49.055,ilsfeld
08,08125098,Untergruppenbach,74199,9.276,49.091,untergruppenbach
08,08125061,Massenbachhausen,74252,9.043,49.178,massenbachhausen
08,08125086,Schwaigern,74193,9.057,49.142,schwaigern
08,08125021,Eberstadt,74246,9.321,49.18,eberstadt
08,08125024,Ellhofen,74248,9.321,49.147,ellhofen
08,08125057,Lehrensteinsfeld,74251,9.326,49.13,lehrensteinsfeld
08,08125102,Weinsberg,74189,9.286,49.15,weinsberg
08,08126011,Bretzfeld,74626,9.44,49.177,bretzfeld
08,08126072,Schöntal,74214,9.506,49.339,schöntal
08,08126047,Kupferzell,74635,9.69,49.228,kupferzell
08,08126058,Neuenstein,74632,9.583,49.205,neuenstein
08,08126085,Waldenburg,74638,9.642,49.187,waldenburg
08,08126020,Dörzbach,74677,9.707,49.383,dörzbach
08,08126045,Krautheim,74238,9.634,49.385,krautheim
08,08126056,Mulfingen,74673,9.801,49.34,mulfingen
08,08126039,Ingelfingen,74653,9.654,49.299,ingelfingen
08,08126046,Künzelsau,74653,9.687,49.278,künzelsau
08,08126028,Forchtenberg,74670,9.562,49.287,forchtenberg
08,08126060,Niedernhall,74676,9.614,49.296,niedernhall
08,08126086,Weißbach,74679,9.596,49.3,weißbach
08,08126066,Öhringen,74613,9.506,49.201,öhringen
08,08126069,Pfedelbach,74629,9.504,49.177,pfedelbach
08,08126094,Zweiflingen,74639,9.518,49.256,zweiflingen
08,08127008,Blaufelden,74572,9.974,49.298,blaufelden
08,08127052,Mainhardt,74535,9.557,49.076,mainhardt
08,08127075,Schrozberg,74575,9.98,49.345,schrozberg
08,08127009,Braunsbach,74542,9.791,49.199,braunsbach
08,08127086,Untermünkheim,74547,9.733,49.153,untermünkheim
08,08127014,Crailsheim,74564,10.071,49.136,crailsheim
08,08127073,Satteldorf,74589,10.082,49.17,satteldorf
08,08127103,Frankenhardt,74586,9.994,49.079,frankenhardt
08,08127104,Stimpfach,74597,10.091,49.062,stimpfach
08,08127101,Kreßberg,74594,10.19,49.138,kreßberg
08,08127102,Fichtenau,74579,10.199,49.066,fichtenau
08,08127032,Gerabronn,74582,9.923,49.252,gerabronn
08,08127047,Langenburg,74595,9.85,49.254,langenburg
08,08127043,Ilshofen,74532,9.921,49.17,ilshofen
08,08127089,Vellberg,74541,9.881,49.086,vellberg
08,08127099,Wolpertshausen,74549,9.845,49.167,wolpertshausen
08,08127023,Fichtenberg,74427,9.713,48.986,fichtenberg
08,08127025,Gaildorf,74405,9.77,49.0,gaildorf
08,08127062,Oberrot,74420,9.664,49.014,oberrot
08,08127079,Sulzbach-Laufen,74429,9.861,48.958,sulzbach-laufen
08,08127012,Bühlertann,74424,9.909,49.041,bühlertann
08,08127013,Bühlerzell,74426,9.919,49.003,bühlerzell
08,08127063,Obersontheim,74423,9.899,49.057,obersontheim
08,08127046,Kirchberg an der Jagst,74592,9.981,49.202,kirchberg an der jagst
08,08127071,Rot am See,74585,10.026,49.249,rot am see
08,08127091,Wallhausen,74599,10.063,49.212,wallhausen
08,08127056,Michelbach an der Bilz,74544,9.762,49.07,michelbach an der bilz
08,08127059,Michelfeld,74545,9.68,49.097,michelfeld
08,08127076,Schwäbisch Hall,74523,9.74,49.112,schwäbisch hall
08,08127100,Rosengarten,74538,9.713,49.062,rosengarten
08,08128020,Creglingen,97993,10.033,49.47,creglingen
08,08128039,Freudenberg,97896,9.324,49.742,freudenberg
08,08128064,Külsheim,97900,9.518,49.671,külsheim
08,08128082,Niederstetten,97996,9.917,49.402,niederstetten
08,08128126,Weikersheim,97990,9.902,49.483,weikersheim
08,08128131,Wertheim,97877,9.517,49.76,wertheim
08,08128139,Lauda-Königshofen,97922,9.717,49.554,lauda-königshofen
08,08128006,Assamstadt,97959,9.687,49.427,assamstadt
08,08128007,Bad Mergentheim,97980,9.773,49.491,bad mergentheim
08,08128058,Igersheim,97999,9.816,49.497,igersheim
08,08128014,Boxberg,97944,9.643,49.485,boxberg
08,08128138,Ahorn,74744,9.549,49.499,ahorn
08,08128047,Grünsfeld,97947,9.745,49.608,grünsfeld
08,08128137,Wittighausen,97957,9.839,49.62,wittighausen
08,08128045,Großrinderfeld,97950,9.734,49.665,großrinderfeld
08,08128061,Königheim,97953,9.593,49.618,königheim
08,08128115,Tauberbischofsheim,97941,9.663,49.622,tauberbischofsheim
08,08128128,Werbach,97956,9.639,49.671,werbach
08,08135010,Dischingen,89561,10.364,48.696,dischingen
08,08135015,Gerstetten,89547,10.018,48.623,gerstetten
08,08135020,Herbrechtingen,89542,10.176,48.622,herbrechtingen
08,08135025,Königsbronn,89551,10.112,48.743,königsbronn
08,08135032,Steinheim am Albuch,89555,10.064,48.692,steinheim am albuch
08,08135016,Giengen an der Brenz,89537,10.242,48.624,giengen an der brenz
08,08135021,Hermaringen,89568,10.262,48.596,hermaringen
08,08135019,Heidenheim an der Brenz,89522,10.155,48.678,heidenheim an der brenz
08,08135026,Nattheim,89564,10.242,48.7,nattheim
08,08135027,Niederstotzingen,89168,10.237,48.537,niederstotzingen
08,08135031,Sontheim an der Brenz,89567,10.287,48.556,sontheim an der brenz
08,08136002,Abtsgmünd,73453,10.002,48.895,abtsgmünd
08,08136027,Gschwend,74417,9.744,48.934,gschwend
08,08136042,Lorch,73547,9.689,48.797,lorch
08,08136045,Neresheim,73450,10.337,48.753,neresheim
08,08136050,Oberkochen,73447,10.106,48.784,oberkochen
08,08136021,Essingen,73457,10.027,48.809,essingen
08,08136033,Hüttlingen,73460,10.098,48.893,hüttlingen
08,08136088,Aalen,73430,10.092,48.835,aalen
08,08136010,Bopfingen,73441,10.352,48.858,bopfingen
08,08136037,Kirchheim am Ries,73467,10.4,48.878,kirchheim am ries
08,08136087,Riesbürg,73469,10.435,48.85,riesbürg
08,08136003,Adelmannsfelden,73486,10.004,48.954,adelmannsfelden
08,08136018,Ellenberg,73488,10.217,49.013,ellenberg
08,08136019,Ellwangen (Jagst),73479,10.132,48.963,ellwangen (jagst)
08,08136035,Jagstzell,73489,10.101,49.028,jagstzell
08,08136046,Neuler,73491,10.07,48.929,neuler
08,08136060,Rosenberg,73494,10.033,49.02,rosenberg
08,08136084,Wört,73499,10.274,49.031,wört
08,08136089,Rainau,73492,10.157,48.917,rainau
08,08136038,Lauchheim,73466,10.245,48.872,lauchheim
08,08136082,Westhausen,73463,10.187,48.884,westhausen
08,08136020,Eschach,73569,9.87,48.888,eschach
08,08136024,Göggingen,73571,9.887,48.864,göggingen
08,08136034,Iggingen,73574,9.879,48.831,iggingen
08,08136040,Leinzell,73575,9.878,48.849,leinzell
08,08136049,Obergröningen,73569,9.91,48.894,obergröningen
08,08136062,Schechingen,73579,9.918,48.874,schechingen
08,08136007,Bartholomä,73566,9.987,48.752,bartholomä
08,08136009,Böbingen an der Rems,73560,9.921,48.82,böbingen an der rems
08,08136028,Heubach,73540,9.935,48.789,heubach
08,08136029,Heuchlingen,73572,9.943,48.854,heuchlingen
08,08136043,Mögglingen,73563,9.963,48.823,mögglingen
08,08136065,Schwäbisch Gmünd,73525,9.797,48.802,schwäbisch gmünd
08,08136079,Waldstetten,73550,9.82,48.766,waldstetten
08,08136015,Durlangen,73568,9.793,48.856,durlangen
08,08136044,Mutlangen,73557,9.798,48.824,mutlangen
08,08136061,Ruppertshofen,73577,9.814,48.884,ruppertshofen
08,08136066,Spraitbach,73565,9.762,48.881,spraitbach
08,08136070,Täferrot,73527,9.837,48.849,täferrot
08,08136068,Stödtlen,73495,10.301,49.0,stödtlen
08,08136071,Tannhausen,73497,10.357,48.979,tannhausen
08,08136075,Unterschneidheim,73485,10.366,48.942,unterschneidheim
08,08211000,Baden-Baden,76530,8.24,48.762,baden-baden
08,08212000,Karlsruhe,76133,8.405,49.01,karlsruhe
08,08215017,Ettlingen,76275,8.406,48.942,ettlingen
08,08215046,Malsch,76316,8.335,48.88,malsch
08,08215047,Marxzell,76359,8.448,48.863,marxzell
08,08215064,Östringen,76684,8.712,49.219,östringen
08,08215084,Ubstadt-Weiher,76698,8.63,49.173,ubstadt-weiher
08,08215089,Walzbachtal,75045,8.588,49.019,walzbachtal
08,08215090,Weingarten (Baden),76356,8.532,49.05,weingarten (baden)
08,08215096,Karlsbad,76307,8.512,48.907,karlsbad
08,08215097,Kraichtal,76703,8.74,49.134,kraichtal
08,08215101,Pfinztal,76327,8.544,48.995,pfinztal
08,08215102,Eggenstein-Leopoldshafen,76344,8.394,49.088,eggenstein-leopoldshafen
08,08215105,Linkenheim-Hochstetten,76351,8.409,49.125,linkenheim-hochstetten
08,08215106,Waghäusel,68753,8.514,49.251,waghäusel
08,08215108,Rheinstetten,76287,8.317,48.962,rheinstetten
08,08215109,Stutensee,76297,8.487,49.087,stutensee
08,08215110,Waldbronn,76337,8.478,48.93,waldbronn
08,08215039,Kronau,76709,8.634,49.219,kronau
08,08215100,Bad Schönborn,76669,8.661,49.211,bad schönborn
08,08215007,Bretten,75015,8.708,49.037,bretten
08,08215025,Gondelsheim,75053,8.658,49.059,gondelsheim
08,08215009,Bruchsal,76646,8.598,49.126,bruchsal
08,08215021,Forst,76694,8.587,49.153,forst
08,08215029,Hambrücken,76707,8.545,49.186,hambrücken
08,08215103,Karlsdorf-Neuthard,76689,8.53,49.139,karlsdorf-neuthard
08,08215099,Graben-Neudorf,76676,8.482,49.166,graben-neudorf
08,08215111,Dettenheim,76706,8.411,49.174,dettenheim
08,08215040,Kürnbach,75057,8.844,49.077,kürnbach
08,08215059,Oberderdingen,75038,8.802,49.063,oberderdingen
08,08215066,Philippsburg,76661,8.454,49.236,philippsburg
08,08215107,Oberhausen-Rheinhausen,68794,8.483,49.27,oberhausen-rheinhausen
08,08215082,Sulzfeld,75056,8.857,49.104,sulzfeld
08,08215094,Zaisenhausen,75059,8.813,49.106,zaisenhausen
08,08216008,Bühlertal,77830,8.191,48.684,bühlertal
08,08216013,Forbach,76596,8.359,48.68,forbach
08,08216015,Gaggenau,76571,8.32,48.804,gaggenau
08,08216006,Bischweier,76476,8.283,48.839,bischweier
08,08216024,Kuppenheim,76456,8.254,48.828,kuppenheim
