id,name,city,council,date,value,lat,lon,year,mean,kind,area
60080905,HARDMC4,Haltern,Münster,2011-06-21,6.6,51.7116,7.1588,2011,8.2,GW-Messstelle,Wald
40306033,Kuhweg,Hünxe,Düsseldorf,2011-06-16,4.4,51.6256,6.7076,2011,4.4,GW-Messstelle,Grünland
76730207,RG TEXT.BURSCH. EB,Burscheid,Köln,2011-06-01,3.4,51.0905,7.1141,2011,4.2,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
40061528,WEDAU NR 54,Duisburg,Düsseldorf,2011-04-13,4.4,51.3902,6.7786,2011,4.4,GW-Messstelle,Wald
91134808,Sundern-Hövel L46,Sundern (Sauerland),Arnsberg,2011-04-12,37.2,51.3788,7.9329,2011,22.4,GW-Messstelle,Acker
94110190,KA Billmerich,Unna,Arnsberg,2011-03-09,5.6,51.5047,7.6565,2011,4.0,Schachtbrunnen,Acker
59620894,Finkingsen Br. II,Nachrodt-Wiblingwerde,Arnsberg,2011-02-22,11.5,51.3297,7.6507,2011,11.0,Schachtbrunnen,Wald
10203448,"NIDEGGEN,PEG.FLACH",Nideggen,Köln,2011-02-18,71.7,50.6957,6.5039,2011,71.7,GW-Messstelle,Acker
94170447,Quelle Dreisbach,Hallenberg,Arnsberg,2010-11-25,28.8,51.1275,8.6349,2010,18.5,ungefasste Quelle,Acker
94140261,Que 1466 Müschede,Arnsberg,Arnsberg,2010-11-11,5.2,51.4117,8.0147,2010,6.0,ungefasste Quelle,Grünland
118861074,WW.EVERSWINKEL VK07,Telgte,Münster,2010-10-14,6.0,51.9688,7.8591,2010,9.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
99580020,Hab.-Wiesenstollen,Arnsberg,Arnsberg,2010-09-16,10.6,51.4012,7.9794,2010,9.3,Sickerstollen,Wald
110200421,TE/42 WIEHE,Mettingen,Münster,2010-08-20,46.9,52.2909,7.7814,2010,49.4,GW-Messstelle,Acker
94140029,Br Firma Ceag,Soest,Arnsberg,2010-07-28,22.5,51.5602,8.0825,2010,33.6,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
10407005,Waldfeucht Br4 Rohw,Waldfeucht,Köln,2010-07-26,48.7,51.0829,6.0196,2010,46.7,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
99580135,Schloßbergquelle m,Medebach,Arnsberg,2010-07-21,5.5,51.2154,8.6177,2010,9.2,gefasste Quelle,Wald
94150485,Quelle Heggen,Meschede,Arnsberg,2010-06-29,19.6,51.323,8.3096,2010,23.2,ungefasste Quelle,Grünland
70100317,LGD UCKENDF. DEA4R1,Niederkassel,Köln,2010-06-09,23.8,50.8263,7.0714,2010,23.8,GW-Messstelle,Acker
70187514,LGD Uckendf. Feld,Niederkassel,Köln,2010-06-09,37.7,50.8228,7.0569,2010,37.7,GW-Messstelle,Acker
60230228,BO/22 -ISSELBURG-,Isselburg,Münster,2010-06-08,6.2,51.8442,6.4518,2010,34.1,GW-Messstelle,Acker
273305013,Glaache 5,Pulheim,Köln,2010-06-08,7.1,50.9957,6.8284,2010,7.1,GW-Messstelle,"bebaut, besiedelt"
86541250,E Hoppbruch Br.5,Mönchengladbach,Düsseldorf,2010-05-20,9.9,51.1733,6.5025,2010,12.9,Vertikalfilterbrunnen (Bohrbrunnen),Wald
94100159,Br 3 Frankmoelle,Lünen,Arnsberg,2010-05-11,6.6,51.6026,7.4983,2010,4.4,GW-Messstelle,"bebaut, besiedelt"
99740035,ECHTG012,Ense,Arnsberg,2010-04-13,60.6,51.4892,7.9201,2010,47.0,GW-Messstelle,Grünland
94120195,PBr 17 WW Warmen,Fröndenberg,Arnsberg,2010-04-12,39.3,51.4821,7.809,2010,28.0,GW-Messstelle,Grünland
101640020,BM 2     BRINKMEYER,Porta Westfalica,Detmold,2010-04-02,27.9,52.2325,8.8707,2010,25.3,GW-Messstelle,Acker
100748223,KS 2 G   -2/77,Kalletal,Detmold,2009-11-03,16.0,52.1299,8.9266,2009,23.8,GW-Messstelle,Acker
46511386,D13002,Oberhausen,Düsseldorf,2009-10-05,31.4,51.4684,6.8225,2009,36.7,GW-Messstelle,"bebaut, besiedelt"
110300993,399 SCHAPDETTEN,Nottuln,Münster,2009-08-17,48.2,51.937,7.4223,2009,46.7,GW-Messstelle,Acker
110320074,SCHOEPPINGER BG I,Horstmar,Münster,2009-08-13,66.4,52.1017,7.2716,2009,60.0,GW-Messstelle,keine Angabe
119011050,STADT MS NOTBR 3,Münster,Münster,2009-08-05,4.4,51.9896,7.6142,2009,4.0,GW-Messstelle,"bebaut, besiedelt"
110070112,Stadtw. MS KINDERHS,Münster,Münster,2009-07-03,55.3,52.0074,7.6162,2009,52.0,GW-Messstelle,keine Angabe
114150114,4315-10 HBR KRANE,Wadersloh,Münster,2009-07-01,4.4,51.684,8.2502,2009,2.8,Schachtbrunnen,Acker
110151045,Wa/4 WADERSLOH,Wadersloh,Münster,2009-06-30,4.4,51.7589,8.2144,2009,1.9,GW-Messstelle,Acker
110150107,Wa/1 WADERSLOH,Wadersloh,Münster,2009-06-30,4.4,51.7438,8.2895,2009,1.6,GW-Messstelle,Acker
110050060,V/6 HOLLICHER FELDW,Steinfurt,Münster,2009-06-05,19.0,52.1789,7.3921,2009,19.2,GW-Messstelle,Acker
110070501,VII/50_ST.ARNOLD,Neuenkirchen,Münster,2009-06-04,4.4,52.2171,7.3929,2009,4.3,GW-Messstelle,Wald
289173218,Vanikum,Rommerskirchen,Düsseldorf,2009-05-27,90.3,51.0221,6.6674,2009,91.1,GW-Messstelle,Acker
118831082,WW.WENTRUP-HER.VK08,Greven,Münster,2009-05-26,1.2,52.1151,7.5922,2009,2.8,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
11000727,Dalheim Zus 107,Wegberg,Köln,2009-05-11,54.9,51.1515,6.1662,2009,54.9,Schachtbrunnen,Wald
10201294,Kipshoven,Wegberg,Köln,2009-04-27,0.1,51.1313,6.3316,2009,0.3,GW-Messstelle,"bebaut, besiedelt"
10308131,"Laprell,Heinsbg PII",Heinsberg (Rhld.),Köln,2009-04-06,45.1,51.0784,6.0814,2009,42.0,GW-Messstelle,Grünland
279481913,Weilersw.0,Bornheim,Köln,2009-03-27,20.2,50.7658,6.884,2009,20.8,GW-Messstelle,Acker
10410223,Worbelsheide,Monschau,Köln,2009-02-20,13.8,50.5746,6.2236,2009,19.2,gefasste Quelle,Grünland
63212018,WW.NORDVELEN-VM6/90,Velen,Münster,2008-12-30,75.0,51.9209,6.9593,2008,19.8,GW-Messstelle,"bebaut, besiedelt"
91166500,Bahndamm OL738,Geseke,Arnsberg,2008-12-18,61.9,51.6247,8.4807,2008,65.7,GW-Messstelle,Acker
96003790,KI 12,Warstein,Arnsberg,2008-12-18,17.6,51.4396,8.3536,2008,17.8,GW-Messstelle,"bebaut, besiedelt"
278212918,Kenten,Bergheim,Köln,2008-12-09,0.2,50.9443,6.6584,2008,0.2,GW-Messstelle,"bebaut, besiedelt"
94160922,Dorpke Quelle,Warstein,Arnsberg,2008-11-12,19.5,51.4546,8.3739,2008,20.1,ungefasste Quelle,"bebaut, besiedelt"
91167206,Kallenhardt Sportpl,Rüthen,Arnsberg,2008-11-12,10.1,51.4499,8.4257,2008,10.5,GW-Messstelle,"bebaut, besiedelt"
80303171,KLEVE ESPERANCE 380,Kleve,Düsseldorf,2008-11-07,5.2,51.7821,6.0998,2008,4.6,GW-Messstelle,keine Angabe
30302729,Rati-Am Pfingsberg,Ratingen,Düsseldorf,2008-11-06,1.3,51.298,6.8795,2008,1.3,GW-Messstelle,Wald
80302804,SÜCHTELN    DENKMAL,Viersen,Düsseldorf,2008-11-03,12.2,51.2833,6.3523,2008,10.6,GW-Messstelle,Wald
288069213,Gut Bickhausen,Grevenbroich,Düsseldorf,2008-10-28,188.9,51.1473,6.5928,2008,188.9,GW-Messstelle,Acker
10410272,Heiliger Buer,Langerwehe,Köln,2008-10-20,8.8,50.7919,6.3904,2008,8.8,gefasste Quelle,Wald
64080201,H.WECKERMANN,Dorsten,Münster,2008-10-16,80.5,51.7627,7.047,2008,80.5,Vertikalfilterbrunnen (Bohrbrunnen),Wald
10203631,Sötenich L 204,Kall,Köln,2008-09-30,13.4,50.5188,6.5647,2008,13.4,GW-Messstelle,Wald
60090315,RWI 103,Recklinghausen,Münster,2008-09-25,4.4,51.5954,7.2744,2008,5.6,GW-Messstelle,Sonstiges
219674516,Billig,Euskirchen,Köln,2008-09-15,48.3,50.6368,6.778,2008,47.4,GW-Messstelle,Acker
59140033,GARENFELD P3,Hagen,Arnsberg,2008-09-12,2.2,51.4134,7.5029,2008,2.5,GW-Messstelle,Acker
91134900,Sundern-Estingh,Sundern (Sauerland),Arnsberg,2008-09-03,0.7,51.3755,7.9403,2008,2.6,GW-Messstelle,Grünland
86551735,HARZHEIM-KIES    P1,Dormagen,Düsseldorf,2008-08-29,28.0,51.1156,6.82,2008,18.0,GW-Messstelle,Acker
91165106,Hemmern OL118,Rüthen,Arnsberg,2008-08-27,30.7,51.5346,8.4791,2008,31.4,GW-Messstelle,Acker
10420587,LINNG10A,Linnich,Köln,2008-08-26,41.2,50.9512,6.2377,2008,36.7,GW-Messstelle,Acker
10420563,LINNG9A,Linnich,Köln,2008-08-26,51.3,50.9607,6.2397,2008,46.7,GW-Messstelle,Acker
80302610,KREFELD STUA   TIEF,Krefeld,Düsseldorf,2008-08-22,1.3,51.3294,6.5441,2008,1.3,GW-Messstelle,keine Angabe
80301198,DEICHWEG 267,Brüggen,Düsseldorf,2008-08-07,1.3,51.237,6.1622,2008,1.3,GW-Messstelle,keine Angabe
80303432,NIERSWALDE GOCH,Goch,Düsseldorf,2008-08-05,54.0,51.7273,6.1413,2008,58.0,GW-Messstelle,keine Angabe
80300560,DASSENBERG    00100,Brüggen,Düsseldorf,2008-08-04,9.8,51.2547,6.1171,2008,10.7,GW-Messstelle,keine Angabe
80303456,AM SCHÖNKES KREUZ T,Nettetal,Düsseldorf,2008-07-29,1.3,51.3242,6.2653,2008,1.4,GW-Messstelle,keine Angabe
64090073,F.EVERTS,Datteln,Münster,2008-07-29,4.4,51.6496,7.3297,2008,4.4,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
80300340,SCHINKELSHÜTTE00/87,Willich,Düsseldorf,2008-07-28,1.3,51.2583,6.5022,2008,1.3,GW-Messstelle,Acker
80302592,MEERBUSCH    BOVERT,Meerbusch,Düsseldorf,2008-07-24,61.1,51.2688,6.6573,2008,56.5,GW-Messstelle,keine Angabe
80300352,KAARST        00/88,Kaarst,Düsseldorf,2008-07-24,16.9,51.2309,6.6167,2008,13.6,GW-Messstelle,"bebaut, besiedelt"
80302993,OSTERATH        376,Meerbusch,Düsseldorf,2008-07-21,58.0,51.2676,6.6052,2008,41.9,GW-Messstelle,Acker
80100922,STRABERG        032,Dormagen,Düsseldorf,2008-07-21,9.2,51.0895,6.7628,2008,6.6,GW-Messstelle,Wald
80201180,BISTARD 0060,Viersen,Düsseldorf,2008-07-18,74.8,51.2718,6.3365,2008,78.0,GW-Messstelle,Acker
80302816,VIERSEN         351,Viersen,Düsseldorf,2008-07-17,43.4,51.2416,6.396,2008,45.7,GW-Messstelle,Acker
80100880,ANRATH          041,Willich,Düsseldorf,2008-07-16,70.8,51.289,6.4601,2008,61.3,GW-Messstelle,Acker
10201300,UETTERATH,Heinsberg (Rhld.),Köln,2008-07-15,69.0,51.0242,6.1371,2008,61.5,GW-Messstelle,Acker
80303341,VIERSEN BLUMEN  397,Viersen,Düsseldorf,2008-07-15,50.9,51.2893,6.3749,2008,50.3,GW-Messstelle,keine Angabe
59621590,RK Rheinken P38,Balve,Arnsberg,2008-07-11,32.7,51.3626,7.881,2008,34.0,GW-Messstelle,Acker
59621540,RK Stbr.Asbeck P32,Balve,Arnsberg,2008-07-11,12.8,51.3795,7.8574,2008,12.8,GW-Messstelle,keine Angabe
59621552,RK Tillmann P33,Balve,Arnsberg,2008-07-10,19.9,51.3807,7.8942,2008,19.9,GW-Messstelle,Wald
59621576,RK Sauer P35,Balve,Arnsberg,2008-07-10,2.2,51.3781,7.887,2008,10.2,GW-Messstelle,keine Angabe
30302651,Düss-Bergesweg 1,Düsseldorf,Düsseldorf,2008-07-10,6.8,51.3184,6.7548,2008,7.1,GW-Messstelle,"bebaut, besiedelt"
30302663,Düss-Bergesweg 2,Düsseldorf,Düsseldorf,2008-07-10,17.8,51.3184,6.7549,2008,18.3,GW-Messstelle,"bebaut, besiedelt"
59540370,Witten Ruhrdeich 1,Witten,Arnsberg,2008-07-09,3.1,51.4301,7.3304,2008,4.8,GW-Messstelle,Grünland
100740017,NIEDL BR NIEDERLAGE,Bad Salzuflen,Detmold,2008-07-08,58.0,52.1108,8.8105,2008,55.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
59540527,WITTEN BEO 4,Witten,Arnsberg,2008-07-07,15.9,51.4337,7.316,2008,12.6,GW-Messstelle,keine Angabe
59540485,Witten Ruhrdeich 2,Witten,Arnsberg,2008-07-07,33.2,51.433,7.3181,2008,29.0,GW-Messstelle,Grünland
59540746,Witten Ruhrdeich 3,Witten,Arnsberg,2008-07-07,31.4,51.4342,7.3174,2008,31.8,GW-Messstelle,Wald
59620160,FROMMANN,Kierspe,Arnsberg,2008-07-01,2.2,51.1529,7.6071,2008,2.2,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
59620973,Flachbr.Waldrand,Kierspe,Arnsberg,2008-07-01,15.5,51.1284,7.6056,2008,15.7,GW-Messstelle,Grünland
59620961,Tiefbr.Waldrand,Kierspe,Arnsberg,2008-07-01,4.4,51.1284,7.6056,2008,8.0,GW-Messstelle,Grünland
59620705,Holthsn.Haardt,Plettenberg,Arnsberg,2008-06-27,2.2,51.2092,7.8445,2008,2.2,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
59620250,BREUCKMANN,Plettenberg,Arnsberg,2008-06-27,20.8,51.2365,7.899,2008,22.4,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
59620158,HIMMELMERT,Plettenberg,Arnsberg,2008-06-27,3.5,51.1771,7.8235,2008,4.8,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
59620195,HOHAGE,Altena,Arnsberg,2008-06-25,15.5,51.2562,7.6485,2008,15.5,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
40061255,WALSUM 169,Duisburg,Düsseldorf,2008-06-25,4.4,51.5438,6.7307,2008,4.4,GW-Messstelle,"bebaut, besiedelt"
59140094,MARTIN & WEIßGERBE,Hagen,Arnsberg,2008-06-24,20.4,51.3633,7.5487,2008,20.1,Schachtbrunnen,"bebaut, besiedelt"
59140082,RÖTELDIEK,Hagen,Arnsberg,2008-06-24,11.5,51.2936,7.5525,2008,11.1,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
59160135,Herne 200,Herne,Arnsberg,2008-06-20,2.2,51.5416,7.2184,2008,4.8,GW-Messstelle,"bebaut, besiedelt"
59160159,Herne 227/200,Herne,Arnsberg,2008-06-20,6.2,51.5416,7.2184,2008,6.0,GW-Messstelle,"bebaut, besiedelt"
59540503,WINZ BI/5,Hattingen,Arnsberg,2008-06-19,16.4,51.4129,7.1507,2008,14.6,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
59540590,MALLINCKRODT,Witten,Arnsberg,2008-06-19,11.9,51.4053,7.3516,2008,11.5,GW-Messstelle,keine Angabe
59621163,Dentern,Menden (Sauerland),Arnsberg,2008-06-16,2.2,51.4705,7.8191,2008,7.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
129660127,Kutsch,Attendorn,Arnsberg,2008-06-12,19.0,51.12,7.8893,2008,19.4,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
60090250,RWI 102,Castrop-Rauxel,Münster,2008-06-12,40.7,51.6235,7.3007,2008,22.6,GW-Messstelle,Acker
40200863,MOELLEN 173,Voerde (Niederrhein),Düsseldorf,2008-06-10,5.8,51.5833,6.6949,2008,10.2,GW-Messstelle,"bebaut, besiedelt"
40305030,Freybergweg,Wesel,Düsseldorf,2008-06-10,6.2,51.6729,6.6073,2008,7.3,GW-Messstelle,"bebaut, besiedelt"
80303365,MEERBUSCH  FRIEDHOF,Meerbusch,Düsseldorf,2008-06-09,34.3,51.257,6.6928,2008,40.6,GW-Messstelle,keine Angabe
60080267,RWI 99,Gelsenkirchen,Münster,2008-06-09,31.4,51.5203,7.0479,2008,28.5,GW-Messstelle,"bebaut, besiedelt"
64080110,H.SCHULTE-S.,Dorsten,Münster,2008-06-04,114.2,51.7311,7.0252,2008,148.4,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80303481,GNADENTALER WEG,Neuss,Düsseldorf,2008-06-04,1.3,51.1833,6.7067,2008,2.0,GW-Messstelle,"bebaut, besiedelt"
80303250,JAGENBERGSTR    388,Neuss,Düsseldorf,2008-06-04,3.1,51.1633,6.7539,2008,2.7,GW-Messstelle,"bebaut, besiedelt"
64080067,F.WESTZENTRA,Dorsten,Münster,2008-06-04,4.4,51.6601,7.0074,2008,4.4,GW-Messstelle,"bebaut, besiedelt"
64090115,F.MAELZEREI,Castrop-Rauxel,Münster,2008-06-03,4.4,51.5932,7.2987,2008,4.4,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
60080176,RWI 91,Gelsenkirchen,Münster,2008-06-03,81.0,51.569,7.0274,2008,94.2,GW-Messstelle,Acker
40200917,DIERSFORDT 178,Wesel,Düsseldorf,2008-06-02,15.9,51.69,6.5455,2008,17.4,GW-Messstelle,Wald
80302920,SPEELBERG       369,Emmerich,Düsseldorf,2008-05-20,1.3,51.862,6.2621,2008,1.3,GW-Messstelle,Grünland
59620948,Tiefbr.Umspannwerk,Kierspe,Arnsberg,2008-05-09,2.2,51.1253,7.5962,2008,2.2,GW-Messstelle,Grünland
59620687,Iserlohn Friedhof,Iserlohn,Arnsberg,2008-05-08,8.0,51.3777,7.6774,2008,8.7,GW-Messstelle,keine Angabe
60220491,HS/49 -ERLE-,Raesfeld,Münster,2008-05-08,52.7,51.7341,6.8623,2008,50.7,GW-Messstelle,Acker
59160160,ZENTRAL DEP. GE,Herne,Arnsberg,2008-05-07,2.2,51.5511,7.13,2008,2.2,GW-Messstelle,keine Angabe
59160081,Herne G2/22,Herne,Arnsberg,2008-05-06,2.2,51.5445,7.1661,2008,2.2,GW-Messstelle,"bebaut, besiedelt"
59160070,Herne B2,Herne,Arnsberg,2008-05-06,2.2,51.5684,7.2348,2008,2.2,GW-Messstelle,"bebaut, besiedelt"
59620237,OVERHOFF,Hemer,Arnsberg,2008-04-30,13.3,51.3804,7.7657,2008,13.8,Schachtbrunnen,"bebaut, besiedelt"
59620018,OHLER MÜHLE,Iserlohn,Arnsberg,2008-04-25,18.6,51.461,7.6563,2008,18.0,GW-Messstelle,Acker
59620122,HALIG005,Menden (Sauerland),Arnsberg,2008-04-25,15.9,51.4715,7.716,2008,14.6,GW-Messstelle,Grünland
59540655,Wetter Rathaus B1,Wetter (Ruhr),Arnsberg,2008-04-24,22.6,51.3866,7.3962,2008,18.8,GW-Messstelle,"bebaut, besiedelt"
40100315,LIPPEDORF 2 NR 47,Wesel,Düsseldorf,2008-04-24,22.1,51.6376,6.6382,2008,22.6,Schachtbrunnen,Acker
59140320,Piepenbrink,Hagen,Arnsberg,2008-04-23,20.4,51.3526,7.5521,2008,22.6,GW-Messstelle,Wald
59140124,Hagen Tierheim BK1,Hagen,Arnsberg,2008-04-22,66.4,51.3553,7.4848,2008,64.2,GW-Messstelle,"bebaut, besiedelt"
60081454,HS 133,Marl,Münster,2008-04-22,61.5,51.6742,7.0902,2008,55.8,GW-Messstelle,"bebaut, besiedelt"
59140100,Kabel 2,Hagen,Arnsberg,2008-04-22,13.7,51.412,7.4901,2008,13.7,Schachtbrunnen,"bebaut, besiedelt"
59140112,DEP.VORHALLE 2,Hagen,Arnsberg,2008-04-21,2.2,51.3816,7.4108,2008,4.7,GW-Messstelle,keine Angabe
59140343,WasserlosesTal,Hagen,Arnsberg,2008-04-21,25.7,51.3556,7.4946,2008,23.9,GW-Messstelle,"bebaut, besiedelt"
30302602,Soli-Engelsb. Hof,Solingen,Düsseldorf,2008-04-18,5.2,51.1528,6.9757,2008,6.0,GW-Messstelle,Wald
59621310,Genna Br1,Iserlohn,Arnsberg,2008-04-15,13.3,51.361,7.6058,2008,13.3,Sammelschacht,keine Angabe
59621618,Iserlohn Letmathe,Iserlohn,Arnsberg,2008-04-15,18.6,51.3674,7.655,2008,17.7,GW-Messstelle,Grünland
91122508,GWB 3 WW Warmen R3,Fröndenberg,Arnsberg,2008-04-15,12.3,51.4797,7.8134,2008,15.6,GW-Messstelle,"bebaut, besiedelt"
91122909,L1 Neimen R8,Fröndenberg,Arnsberg,2008-04-15,32.3,51.4776,7.8019,2008,31.5,GW-Messstelle,"bebaut, besiedelt"
80302622,UNTERSCHELTHOF,Tönisvorst,Düsseldorf,2008-04-14,26.0,51.3285,6.4655,2008,17.6,GW-Messstelle,Acker
59620298,Deilinghofen 3,Hemer,Arnsberg,2008-04-14,8.8,51.3806,7.7943,2008,9.1,GW-Messstelle,Grünland
60070365,RWI 33,Bottrop,Münster,2008-04-10,4.4,51.5229,6.9039,2008,4.4,GW-Messstelle,"bebaut, besiedelt"
60070330,RWI 30,Bottrop,Münster,2008-04-10,4.4,51.5726,6.9,2008,4.4,GW-Messstelle,"bebaut, besiedelt"
86532250,NIEDERRHEIN-KIES P3,Rees,Düsseldorf,2008-04-09,2.2,51.7473,6.4718,2008,1.9,GW-Messstelle,Grünland
30302596,Lang-Götsche,Langenfeld (Rhld.),Düsseldorf,2008-04-09,46.5,51.1441,6.963,2008,23.9,GW-Messstelle,Wald
40200462,WERTH 116,Hamminkeln,Düsseldorf,2008-04-09,4.4,51.8113,6.5023,2008,4.4,GW-Messstelle,Grünland
40206014,Kapellenweg,Hamminkeln,Düsseldorf,2008-04-09,20.4,51.7583,6.7008,2008,27.2,GW-Messstelle,Acker
59620572,Hemer,Hemer,Arnsberg,2008-04-08,7.1,51.3799,7.7495,2008,7.1,GW-Messstelle,Grünland
59620699,Hemer Berlinerstr.,Hemer,Arnsberg,2008-04-08,21.2,51.3768,7.7695,2008,21.0,GW-Messstelle,"bebaut, besiedelt"
80301680,GRIETH          316,Kalkar,Düsseldorf,2008-04-08,24.5,51.7879,6.311,2008,21.6,GW-Messstelle,keine Angabe
59130672,GNEISENAU P2,Dortmund,Arnsberg,2008-04-07,6.2,51.5763,7.533,2008,7.9,GW-Messstelle,keine Angabe
59140380,Hohenlmbg.Str.153,Hagen,Arnsberg,2008-04-07,29.2,51.3572,7.554,2008,29.6,GW-Messstelle,"bebaut, besiedelt"
40200516,FLUEREN NR 122,Wesel,Düsseldorf,2008-04-04,54.0,51.6711,6.5542,2008,53.4,GW-Messstelle,keine Angabe
40205010,ELSHOLTWEG,Hamminkeln,Düsseldorf,2008-04-04,4.4,51.7731,6.5651,2008,6.2,GW-Messstelle,"bebaut, besiedelt"
59160100,Herne 192,Herne,Arnsberg,2008-04-02,2.2,51.5594,7.2578,2008,2.2,GW-Messstelle,Grünland
40508018,Wuppertaler Str.,Essen,Düsseldorf,2008-03-31,7.1,51.4012,7.075,2008,7.8,GW-Messstelle,Grünland
40507038,Sportanl.-E-Dellwig,Essen,Düsseldorf,2008-03-31,14.2,51.4897,6.9436,2008,9.3,GW-Messstelle,"bebaut, besiedelt"
59130684,HOESCH DO BR T2,Dortmund,Arnsberg,2008-03-20,2.2,51.5524,7.5038,2008,2.2,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
59540588,Bleiche P7,Witten,Arnsberg,2008-03-19,10.6,51.4213,7.3496,2008,10.4,GW-Messstelle,keine Angabe
30302419,Monh-Baumberg,Monheim,Düsseldorf,2008-03-19,28.6,51.1195,6.9066,2008,30.4,GW-Messstelle,Acker
288066819,Huetz,,,2008-03-18,23.9,51.1679,6.4886,2008,22.6,GW-Messstelle,"bebaut, besiedelt"
91191002,Leitmar B2 OL 752,Marsberg,Arnsberg,2008-03-18,41.3,51.4063,8.8739,2008,44.3,GW-Messstelle,Acker
59621680,KA Volmetal Br.1,Schalksmühle,Arnsberg,2008-03-17,20.8,51.2229,7.5535,2008,21.2,GW-Messstelle,Wald
40407032,Dachsstr.,Oberhausen,Düsseldorf,2008-03-17,23.9,51.5304,6.8402,2008,23.9,GW-Messstelle,"bebaut, besiedelt"
40607033,Laupendahler Landst,Essen,Düsseldorf,2008-03-14,27.0,51.3762,6.9791,2008,27.9,GW-Messstelle,Grünland
30302687,Hild-Forsthaus,Hilden,Düsseldorf,2008-03-14,24.8,51.1949,6.9534,2008,26.8,GW-Messstelle,Wald
40607021,Ruhrtalstrasse,Essen,Düsseldorf,2008-03-14,4.4,51.3779,6.9637,2008,4.4,GW-Messstelle,Wald
80302932,REES            370,Rees,Düsseldorf,2008-03-13,20.8,51.763,6.3849,2008,16.4,GW-Messstelle,Acker
59620043,MENDEN P34,Menden (Sauerland),Arnsberg,2008-03-13,9.3,51.4689,7.7765,2008,7.1,GW-Messstelle,Acker
59621655,SCHWITTEN P 31,Menden (Sauerland),Arnsberg,2008-03-13,33.2,51.4636,7.782,2008,32.8,GW-Messstelle,Acker
59620031,MENDEN P59,Menden (Sauerland),Arnsberg,2008-03-13,29.6,51.4684,7.7696,2008,31.6,GW-Messstelle,"bebaut, besiedelt"
10420575,LINNG9B,Linnich,Köln,2008-03-13,47.6,50.9607,6.2397,2008,42.6,GW-Messstelle,Acker
10420540,LINNG8A,Linnich,Köln,2008-03-13,63.2,50.971,6.2473,2008,54.7,GW-Messstelle,Acker
91191300,Borntosten B 1,Marsberg,Arnsberg,2008-03-13,31.4,51.3983,8.8485,2008,39.8,GW-Messstelle,Acker
91191609,Borntosten B2,Marsberg,Arnsberg,2008-03-13,40.3,51.3896,8.8345,2008,39.8,GW-Messstelle,Acker
10420538,LINNG7,Linnich,Köln,2008-03-12,49.6,50.9723,6.2286,2008,47.9,GW-Messstelle,Acker
10420502,LINNG4B,Linnich,Köln,2008-03-12,54.9,50.982,6.251,2008,54.6,GW-Messstelle,Acker
10420496,LINNG4A,Linnich,Köln,2008-03-12,40.9,50.982,6.251,2008,41.5,GW-Messstelle,Acker
10420484,LINNG3B,Linnich,Köln,2008-03-12,45.0,50.9857,6.2556,2008,46.4,GW-Messstelle,Acker
10420472,LINNG3A,Linnich,Köln,2008-03-12,41.6,50.9857,6.2556,2008,39.9,GW-Messstelle,Acker
59620810,Baedekerplatz,Iserlohn,Arnsberg,2008-03-12,32.3,51.3802,7.7186,2008,33.2,GW-Messstelle,"bebaut, besiedelt"
10420514,LINNG5,Linnich,Köln,2008-03-11,37.0,50.9779,6.2445,2008,38.4,GW-Messstelle,Acker
59140045,DAHMANN B7,Hagen,Arnsberg,2008-03-11,15.5,51.3872,7.4474,2008,17.1,GW-Messstelle,"bebaut, besiedelt"
10420526,LINNG6,Linnich,Köln,2008-03-10,46.0,50.9807,6.2293,2008,44.1,GW-Messstelle,Acker
10420459,LINNG1,Linnich,Köln,2008-03-10,75.4,50.9938,6.2503,2008,59.1,GW-Messstelle,Acker
59140318,Weissenstein,Hagen,Arnsberg,2008-03-10,31.4,51.3573,7.549,2008,28.9,GW-Messstelle,Wald
10420460,LINNG2,Hückelhoven,Köln,2008-03-10,52.0,50.9915,6.2418,2008,50.7,GW-Messstelle,Acker
59160044,Herne 4b,Herne,Arnsberg,2008-03-07,169.5,51.5329,7.1456,2008,231.4,GW-Messstelle,"bebaut, besiedelt"
60080206,RWI 94,Gelsenkirchen,Münster,2008-03-07,4.4,51.5589,7.0982,2008,4.4,GW-Messstelle,"bebaut, besiedelt"
